-8,0,0,2,-9,-1,6,6,-2,6,-4,-3,-12,-8,5,-14,3,10,5,5,3,5,-5,-6,13,-1,19,8,-8,0
-8,6,1,-4,-11,5,3,5,4,-9,-9,-6,2,8,-6,5,-2,-1,10,11,8,0,-8,-11,14,-22,-1,9,-9,-4
-16,18,-13,19,-11,29,-3,4,-10,-6,-18,-10,-1,18,4,1,-5,-6,14,9,-1,-3,3,-13,6,3,-14,-7,10,17
-6,17,-17,10,-9,9,9,5,-33,-24,-8,6,-8,21,7,9,-4,12,24,-7,13,-12,33,-4,26,21,-18,2,14,5
11,2,-34,-11,7,-3,-2,16,-29,-28,12,9,4,31,-7,10,7,-7,22,-10,3,-10,43,-20,18,4,-18,22,-2,4
-8,2,-15,3,-1,3,9,-9,-3,-19,7,1,-3,11,9,16,-4,-9,13,2,6,0,16,-5,22,19,-10,-4,4,0
17,-15,-15,-6,-5,15,-5,-6,-20,5,-1,-11,21,9,-18,0,14,-13,-4,3,-12,21,23,3,-3,11,-13,-11,1,-11
0,-8,2,-3,-6,6,-6,5,4,-1,-8,-6,-7,-5,6,8,-7,3,-4,0,3,1,2,6,0,-4,-3,-2,-4,-5
-17,18,17,-1,-10,-7,-17,-9,16,-8,-8,25,-10,-21,21,-2,-12,21,17,6,-15,-22,19,11,5,19,25,-21,8,17
26,-18,14,24,33,37,1,-11,10,-11,6,-29,-32,20,2,8,14,36,-18,10,0,-27,-9,-8,14,12,24,-18,-12,-10
25,-2,4,11,8,16,-14,7,26,-23,-4,6,-21,-30,6,23,-14,19,-4,16,-9,-9,-7,17,1,4,17,-7,-7,-15
3,-3,1,15,-1,13,-30,-17,17,-1,-4,-3,-13,-4,-9,-5,-3,6,12,22,-10,-15,9,31,-19,25,14,-12,-6,1
-5,4,1,20,-23,32,-6,-16,13,-10,-21,-4,-33,-17,5,-7,-10,16,1,10,-15,-12,8,17,-13,12,5,-17,25,-4
-3,-27,0,0,6,8,-6,-6,22,-5,2,2,-18,-4,2,12,-9,5,3,3,-18,-2,9,8,-7,-3,17,-34,-17,-8
0,-2,4,12,4,13,-4,2,12,17,-14,12,-20,-19,12,-13,-2,9,-1,19,-19,-13,0,-2,11,-7,9,-36,-3,-13
3,-16,8,0,-5,5,8,-2,-8,-7,-2,6,-12,6,12,-5,-1,17,20,-7,-6,-28,19,-2,1,-11,5,-28,-13,5
7,-14,2,4,7,14,22,13,4,0,-2,15,-5,2,13,3,11,14,-6,0,5,-25,18,4,4,-20,9,-14,0,-9
3,-13,6,3,2,-4,11,5,0,7,-6,9,3,0,13,-5,9,21,3,-4,-1,-15,6,-3,7,-19,16,-6,-12,-11
3,-13,14,4,11,-8,23,8,-3,-4,3,2,-1,4,8,-5,7,7,-5,-10,0,-17,6,-12,5,-14,13,2,0,-3
22,-11,4,-11,-1,-17,6,13,9,-13,9,6,6,-11,-7,-10,-1,9,4,-8,-3,4,6,0,11,-22,9,-3,3,-7
8,-11,14,-6,1,-15,11,7,24,-34,11,12,-3,-10,-3,-2,10,12,2,-5,2,9,4,-8,-3,-15,9,18,6,4
6,4,19,-13,5,-28,10,-3,11,-28,26,14,7,-11,-17,-3,6,8,8,-2,15,17,13,-10,9,-4,2,-1,27,-8
10,10,22,-7,13,-15,13,15,6,-7,39,26,16,-5,-2,-5,8,-8,3,-2,-1,8,7,-2,8,1,5,8,-2,-2
3,5,21,-7,15,-19,3,9,4,8,34,17,15,3,11,5,12,6,-2,-13,6,-10,1,-9,8,-3,8,-4,-5,2
5,11,11,-6,-3,-10,17,15,10,24,18,21,0,-6,7,5,-7,6,-7,0,14,3,1,4,5,3,0,-5,-28,2
4,6,14,6,-15,2,8,10,2,11,18,5,11,0,-6,7,4,7,2,0,-4,-2,-4,-7,17,-9,10,-2,-26,-2
4,16,11,2,-23,11,8,10,11,9,11,4,-7,-7,8,-3,-1,7,3,7,9,8,-5,4,17,-13,8,-4,-32,-1
-6,-1,13,10,-12,9,2,11,-2,3,5,11,3,-1,6,6,10,5,6,7,23,16,-11,-7,11,-3,7,4,-16,-3
4,0,14,7,-8,13,2,5,-5,9,9,3,4,3,7,3,15,13,10,2,14,11,-8,-5,-1,-1,15,10,-11,7
-15,6,8,-4,-19,19,1,8,6,6,-13,-12,-6,9,0,6,19,8,10,0,15,11,-2,-9,3,-4,23,6,-10,22
-9,23,-6,9,-27,13,-1,14,0,-9,-11,14,-22,-2,6,14,-2,-2,7,18,13,7,-19,-16,9,-15,7,5,-4,23
7,-14,-10,10,-17,11,-2,8,-10,-20,-11,-6,-21,27,9,-6,11,-15,8,-1,8,-9,25,-31,20,-1,-8,11,12,11
10,14,-42,-21,-6,25,-3,12,-17,-27,-16,4,-12,26,16,-10,26,-30,16,-1,15,-13,27,-25,12,-3,-29,28,6,30
-7,3,-9,-14,2,0,15,6,-11,-10,2,1,-2,16,12,5,2,-21,1,-10,19,3,5,4,28,-10,-14,7,23,-10
5,11,16,11,-5,6,5,9,4,-2,0,3,5,-5,-9,-11,-6,5,10,5,-8,-2,3,-1,-7,12,10,9,-11,19
-5,-1,-6,-3,6,8,0,-1,-9,0,-1,-1,-7,4,10,8,6,8,-3,7,7,6,3,-5,-5,-3,-7,1,0,0
12,-3,5,13,2,12,8,6,9,-5,-11,10,-12,-13,4,18,-4,15,-11,14,-8,-11,-11,-3,19,0,11,-4,-2,-9
9,13,17,12,1,32,8,-6,30,-10,-16,-1,-7,3,22,-3,-4,22,-6,13,6,-15,7,4,3,15,8,-6,-14,5
7,11,5,12,-8,17,-21,3,21,-6,1,11,-9,-7,18,-1,-2,1,6,26,-21,-20,-4,22,0,3,11,-15,7,4
9,4,1,17,9,30,-34,-17,16,5,-5,-5,-11,-10,8,-1,-9,19,8,32,-3,-14,-2,22,-19,7,23,-25,1,4
6,-7,-4,10,-4,24,-6,-17,8,-12,-11,-1,-30,-2,12,6,-5,4,7,14,3,-14,3,21,-2,12,12,-18,-5,-4
11,-14,-7,11,5,26,-10,-1,3,-3,-7,9,-31,3,19,-12,2,19,9,17,0,1,3,7,-2,-2,1,-13,-10,-1
2,-4,-1,19,0,15,-14,15,2,10,-12,3,-5,-3,6,-11,-9,14,9,13,-11,-3,1,-5,0,0,1,-26,-17,0
13,-13,7,12,17,8,18,2,0,3,0,13,-1,2,7,-9,-1,12,-6,4,-2,-14,4,-11,0,-15,12,-22,-19,2
0,-2,-2,0,-5,20,12,1,0,7,-4,8,-4,16,5,-15,1,17,-1,15,-9,-19,2,-11,1,1,5,-13,-7,2
4,-8,-1,9,2,13,2,4,10,4,-4,-1,-4,0,-2,-1,12,19,1,0,-5,-12,7,-5,8,-8,16,-13,-15,1
3,-1,3,5,-6,0,8,-5,3,-6,-14,1,-11,-10,16,-10,3,22,-2,3,7,-9,13,-13,10,-21,8,1,-24,-5
10,3,1,6,-2,3,-1,3,7,-9,-2,-2,-14,-3,-8,-10,-4,24,2,8,-10,7,-6,-12,20,-23,19,23,-4,-4
1,-5,-8,-6,10,-11,-12,4,18,-19,-1,16,-3,2,-5,7,-4,19,5,2,1,10,7,2,13,-18,17,32,-1,10
11,9,10,1,24,-30,-4,14,24,-19,11,15,7,-4,-19,13,2,26,10,-6,21,8,-5,2,8,-11,35,14,18,8
3,18,18,4,14,-14,-2,-1,26,3,13,9,10,-11,-4,10,5,12,-3,6,6,8,-9,-4,6,8,25,4,2,0
8,11,19,2,9,-12,10,21,13,11,36,20,2,3,4,5,-12,-7,6,2,3,-12,2,-5,0,6,25,3,-9,8
2,11,24,-5,0,-6,-6,-1,10,21,19,6,6,0,20,15,-9,7,-4,5,8,-12,-3,9,7,1,16,-3,-21,-3
4,14,14,10,5,8,7,16,11,18,19,20,-5,-3,22,16,0,0,-3,14,7,-15,-13,-3,1,-3,15,3,-37,12
-6,5,20,5,-17,-4,8,-4,11,9,9,4,3,0,14,25,11,2,10,13,6,-3,0,8,12,-14,24,10,-28,12
-10,10,19,10,-32,16,-6,7,12,-11,10,7,-12,3,8,16,2,5,7,8,10,-1,3,0,4,-14,26,3,-13,7
-2,14,5,0,-14,11,5,5,6,-7,14,3,2,10,5,19,-5,-5,0,19,6,21,1,-9,6,-6,12,13,-9,7
-2,2,11,0,-25,7,-7,3,7,-8,5,-3,-17,-3,1,9,-1,5,5,0,-8,8,-4,-20,2,-16,19,-3,-3,7
-3,-17,-4,10,-27,16,-13,13,-8,-2,5,-4,-27,5,10,7,9,22,-1,-3,3,18,-9,-13,9,-17,15,18,-13,30
9,1,-34,-6,-31,21,22,27,-12,-25,0,26,-30,19,22,5,9,-11,9,-4,20,2,-5,-52,21,-12,-16,44,7,38
-11,13,-36,-24,-17,25,10,15,-18,-37,-8,32,-24,12,44,22,12,-14,20,-16,19,-7,2,-36,-5,-16,-25,36,13,32
0,19,-8,12,7,7,-19,23,-22,-20,15,21,-17,1,20,2,-6,12,38,-10,-1,-2,11,-20,5,-17,-3,23,-11,42
1,13,-3,-8,1,-2,-7,18,-14,-7,0,10,-11,0,-6,15,-2,4,12,-15,5,-6,11,-4,-1,4,3,10,-2,3
0,-7,7,-1,-1,4,2,-7,4,7,-5,4,-7,8,-7,-1,2,-6,4,-6,-1,2,-1,3,8,1,2,0,-5,-1
10,-8,18,13,2,7,1,2,10,-6,-15,9,0,-5,17,5,-4,4,-22,11,-10,-7,-16,-7,9,-8,2,-3,6,-12
0,11,6,24,-12,22,-2,-3,9,-1,-37,3,-19,-21,42,18,-9,3,-12,34,2,-3,-14,6,5,0,7,1,20,3
9,6,14,-4,10,17,-13,-1,18,-15,-6,-2,-5,-20,8,18,-18,23,-13,24,-14,-16,-11,10,15,8,27,-5,-4,-13
26,2,-6,11,6,6,-16,-15,20,-8,-11,-3,-1,-17,7,6,-21,16,5,26,-6,-20,8,17,13,9,10,-23,15,-10
18,-7,-13,-1,10,16,-19,1,6,0,-11,3,-5,-1,0,-19,-8,28,0,14,-11,-12,6,9,-5,3,23,-29,-13,5
15,-9,-13,8,6,0,8,8,6,-14,-6,20,-6,6,10,-2,2,6,2,16,-18,2,9,-4,1,-8,3,-17,-25,-2
5,1,-10,4,-5,6,14,6,7,10,1,7,-4,14,8,-14,-13,10,2,-4,-8,2,3,3,7,-14,11,-25,-20,-8
3,0,-5,6,-4,10,15,11,-7,7,-8,13,2,14,16,2,2,21,8,-8,-8,-7,6,-10,7,-15,2,-20,-18,-2
3,-2,-15,-7,-3,14,7,5,0,2,5,17,3,11,-3,-1,-2,24,7,4,-12,-12,5,-8,6,-19,1,-19,-29,-2
-6,3,-17,-2,14,4,10,-5,0,4,-1,3,0,5,-3,8,6,22,-4,-11,-6,-7,-3,-23,17,-22,12,-16,-22,3
-3,-4,-22,-4,1,16,-1,4,-3,-7,-6,5,0,-1,12,2,-6,21,2,-2,3,-7,13,-15,26,-36,12,13,-5,2
1,-10,-24,-5,-1,1,-5,-9,10,-10,2,1,-8,-16,1,21,1,30,-5,11,6,7,13,5,35,-25,19,20,-5,5
-6,7,-49,-4,3,-10,3,-8,23,-22,-4,5,3,-3,2,14,-3,33,-2,6,11,13,-4,4,29,-19,29,30,18,13
12,14,-50,0,20,-18,1,5,16,-22,-11,6,4,-10,-15,28,-16,41,-7,11,-4,2,-4,5,-11,-14,43,21,30,3
2,11,-7,2,17,-19,-3,14,25,1,-8,15,21,0,8,23,-12,15,-1,1,6,3,-6,19,-11,8,31,1,6,-4
-5,14,21,-2,18,-5,2,0,16,20,5,6,1,-4,6,36,-4,1,-6,10,-14,-12,-5,12,-22,2,37,3,-16,-7
-1,6,19,8,14,9,8,6,17,18,13,12,-1,-1,11,27,-11,5,-2,13,-14,-22,-5,6,-28,2,21,0,-17,0
-2,1,21,1,0,-2,4,-1,18,5,11,-3,-3,-10,9,31,2,-5,-1,16,-4,-20,-1,6,-9,-8,22,6,-21,13
15,8,12,7,-9,-1,3,0,20,-3,8,9,-2,0,6,16,5,-4,-1,28,-11,-15,-14,11,-16,-9,11,-9,-21,16
6,8,5,11,-23,15,-10,-2,20,-7,7,5,-5,3,0,17,11,-8,-6,32,-9,-11,-1,3,-23,-8,7,5,6,14
7,-3,-1,8,-30,15,-15,-4,4,-9,5,2,-1,2,14,17,0,-5,2,22,-3,1,-12,-18,-17,-8,7,19,8,14
11,15,13,-9,-16,7,-25,15,10,-6,11,6,0,-15,19,10,-10,-8,14,0,-5,11,8,-5,-4,-13,20,-7,3,20
17,1,-9,-6,-29,17,-7,10,-5,-18,10,-1,-7,3,19,-9,13,-13,2,-2,3,-3,2,-22,-3,-20,14,21,4,34
0,1,-25,-4,-20,2,24,38,-22,-5,8,15,-25,13,25,20,16,-16,19,-11,20,14,-12,-52,4,-8,1,55,13,22
15,-21,-40,14,-14,20,-5,51,-32,-34,15,39,-22,5,22,7,-6,-13,25,-15,17,1,14,-25,6,-27,-3,28,0,41
4,-2,-21,10,10,31,-18,24,-23,-17,9,10,-13,-1,6,-2,1,11,9,9,-7,-5,-10,-17,13,11,-15,3,6,8
20,-20,5,1,17,12,3,-8,-8,-9,-13,19,-11,-10,24,19,-21,20,-19,21,10,-23,-13,1,8,-5,27,-17,20,-13
4,6,6,5,0,-7,-8,7,6,6,-9,-3,-2,2,1,7,5,-3,-14,4,-3,-5,-7,4,6,3,-6,-1,-1,-8
-7,-1,0,18,19,5,14,6,-18,11,-1,-5,-2,-8,7,9,-12,2,-11,8,-11,1,-12,-8,12,0,3,2,0,-3
-19,1,3,12,3,19,4,3,19,6,-25,-7,-18,8,13,-6,7,10,-26,13,-3,-18,-16,-15,-1,8,24,15,12,5
1,21,9,-6,-10,0,-36,5,27,-26,1,17,-16,-29,-13,13,-17,14,17,11,-20,-28,14,32,11,-9,14,-14,29,9
7,14,-19,12,6,1,-19,15,-6,-1,-21,0,-12,-8,1,-5,2,13,-2,20,-25,-10,10,-1,6,-23,4,-2,-7,3
24,-19,-9,-4,2,7,-3,-5,21,2,-5,-9,-7,9,-7,-17,4,32,-9,-7,-20,-14,2,-10,5,-5,9,-16,-32,-8
19,-24,-2,-3,10,1,8,3,11,-13,0,14,3,9,-13,-12,0,25,-1,-22,-17,-8,2,-19,0,-19,8,-29,-29,-6
14,-5,-29,-5,4,1,6,6,9,5,-3,11,-7,9,4,-12,-11,5,5,-7,-7,-15,9,-6,10,-13,-3,-14,-13,6
7,-18,-18,2,4,18,7,6,-6,14,-2,7,1,4,12,-5,2,18,5,-7,6,6,3,-20,2,-16,1,-16,-20,-7
8,-13,-36,1,4,23,7,13,-10,10,-5,7,-2,4,6,2,15,9,-4,-4,4,-5,8,-17,25,-14,4,-14,-19,4
0,-23,-29,9,6,17,10,7,1,-2,-5,2,1,11,-2,5,5,7,-2,-5,13,-7,9,-2,23,-33,13,-2,-14,15
-6,-13,-42,-2,5,8,1,0,3,11,-3,0,-4,-10,0,12,5,4,1,-3,4,-4,-4,1,38,-21,5,13,-9,17
-6,-10,-48,-3,7,5,-2,2,14,-15,-8,2,-12,-14,-7,21,1,9,7,3,10,0,-9,-4,31,-20,10,24,6,20
-5,16,-61,7,20,-8,1,15,8,-31,-17,17,4,-5,-27,27,-10,16,0,18,-7,13,-7,10,13,-4,29,32,30,-2
-8,18,-42,7,20,-30,0,25,2,-10,-11,9,0,-20,-27,30,-6,20,-3,13,-10,16,-12,15,-17,0,33,29,25,1
-16,11,-4,-8,23,3,6,8,0,16,-27,17,10,-18,-6,29,-13,10,-1,-1,-20,9,-14,7,-32,13,28,9,0,-7
2,17,24,-2,23,8,9,17,8,17,-9,9,-3,-15,13,23,-17,-1,-12,-1,-29,-14,5,8,-35,5,25,-2,-6,-7
-11,13,26,5,11,0,4,-4,8,24,-3,-1,-11,-15,11,13,-14,2,-10,8,-20,-21,-7,16,-31,-1,13,2,-6,0
-1,3,8,6,15,6,3,3,18,3,13,4,-4,1,-1,16,0,-15,-8,21,-19,-12,-8,13,-19,-1,2,4,6,4
8,-2,11,3,-1,19,-13,-3,18,-6,17,0,-4,-2,-4,18,4,-20,-2,18,-14,-10,-19,8,-30,-9,-1,-6,2,4
16,7,7,1,-35,5,1,7,23,-19,13,3,-1,-5,4,19,1,-18,-8,20,-20,-20,-15,-13,-14,-20,11,-9,7,6
3,8,3,9,-32,3,-4,10,6,-10,5,10,-10,-3,1,18,0,-7,-5,10,-8,-12,-8,-15,-32,5,8,3,6,11
19,12,8,0,-26,2,-6,9,26,7,19,-5,-5,-3,-4,-2,-3,-22,-3,8,-16,8,-6,-16,-22,-3,26,1,13,5
24,19,-17,4,-29,-25,2,35,-7,-11,25,11,-17,11,-9,21,-7,-27,3,-5,-20,-5,4,-29,-18,-29,8,12,8,10
-6,-8,-28,6,-16,-25,17,23,-27,-2,3,8,-17,25,-6,30,15,-18,13,-25,-12,-21,17,-56,-14,-7,5,32,9,24
-15,-19,-19,-13,-10,-2,13,14,-22,-33,-4,25,-16,-19,34,27,-22,9,23,-26,16,-13,3,-18,7,5,-11,5,17,14
3,-12,-11,-3,1,-10,-7,23,-47,-28,1,19,-19,-24,-7,26,-10,35,19,-20,-2,-25,5,-7,12,6,6,-9,16,4
0,16,5,6,14,5,-2,17,-12,-15,8,7,-2,-4,16,0,-13,7,11,8,-8,-15,-6,-4,0,4,16,4,-5,18
12,-5,-5,11,-3,6,3,-1,-2,-2,-5,-1,-2,2,4,2,5,7,-17,5,-3,0,-16,-2,2,-4,11,-3,7,-2
12,-17,7,-1,16,6,3,7,0,-2,-7,8,-6,0,5,6,-13,3,-14,8,-2,-6,-1,-2,19,-8,14,-10,10,-19
1,-6,-7,9,10,16,-2,22,-3,10,-21,12,-33,-19,11,25,-16,14,-24,24,-10,-18,-29,-4,19,4,7,-5,27,-15
24,9,-26,7,12,3,-19,4,14,11,-8,3,-3,-8,10,-12,-6,-22,-16,19,-17,-14,-2,26,-2,1,-6,-18,2,3
13,-4,-13,15,10,-10,-12,14,-16,-17,-14,4,-6,-12,-12,2,-12,6,15,-3,-36,-11,11,-8,12,-20,6,-24,12,-4
26,-21,-30,1,2,10,-4,-1,-1,0,-7,-3,12,15,12,-19,10,11,-9,-8,-17,-6,11,-14,-2,-6,-12,-14,-1,7
14,-14,-13,5,8,15,15,9,-1,-1,-7,8,-4,5,14,-6,10,7,4,-16,2,-11,-8,-33,19,-14,-4,-5,-16,11
7,-12,-33,16,10,14,7,5,8,5,8,10,0,13,8,-12,3,4,-12,-2,-5,-5,-4,-30,7,-9,2,-5,-15,1
12,-14,-31,7,4,14,8,1,-1,-2,4,1,-4,10,10,-6,7,-5,6,-11,14,-4,0,-19,7,-14,2,-14,1,6
11,-24,-43,7,-2,17,14,3,2,9,-3,6,2,14,18,-9,13,1,-2,3,6,3,-3,-15,7,-23,3,-20,-2,19
15,-27,-36,7,10,28,3,6,7,9,-10,6,0,6,17,-3,7,-16,-2,11,12,7,-15,5,26,-34,-1,-6,8,5
16,-27,-30,5,9,10,-3,3,6,-13,-3,9,-3,-8,19,9,7,-24,5,13,9,3,4,5,25,-18,-5,13,13,6
11,-8,-40,-5,9,25,-6,14,8,-18,-10,2,-2,-4,8,19,3,-38,-2,16,2,0,1,5,13,5,-6,23,32,13
-13,18,-40,-10,12,-28,2,32,-14,-27,3,7,0,-16,-9,10,-17,-21,17,5,-14,3,4,9,-8,14,-2,27,27,-12
-1,29,-34,-8,27,-14,4,38,-19,1,-12,19,2,-26,-5,14,-1,-11,6,9,-18,12,4,19,-39,19,-7,3,16,-18
-2,6,-5,-4,25,8,5,21,0,14,-23,24,10,-21,5,13,-8,-6,2,4,-4,-4,5,11,-28,12,-12,2,-3,-15
14,8,-3,6,17,10,8,10,-4,15,-20,7,12,-7,18,3,-5,-14,-5,6,-1,5,3,10,-12,5,-27,-6,-15,-12
6,3,7,-8,16,-4,6,9,8,6,5,16,-6,-15,0,-7,-13,-15,-7,0,-5,-19,-2,9,-2,-7,-14,-14,2,-10
8,6,5,-4,19,6,11,3,12,-5,5,10,-2,-14,-9,5,-6,-14,-7,3,-15,0,-12,20,-2,-11,-7,-7,-4,3
18,-1,9,8,3,1,-10,-7,20,-11,12,-8,0,-4,-11,8,5,-6,-1,14,-22,-5,-10,2,-7,-7,-15,-13,10,8
23,2,12,3,-13,3,3,6,30,-10,15,-3,5,0,-8,10,8,-16,-16,14,-23,4,-16,-13,-24,2,-2,-23,-1,0
19,-2,1,0,-13,-16,2,13,15,-3,6,-11,-3,3,-5,7,1,-24,-21,2,-21,-4,-11,-36,-23,-13,5,3,4,-10
24,2,20,1,-19,-13,-16,13,13,9,3,4,-19,-10,-2,4,-7,-11,-26,13,-18,-7,-26,-32,-25,4,23,4,-10,2
8,8,-7,10,-35,-32,4,27,-3,-5,6,0,-10,19,-11,4,10,-21,-24,-16,-30,-6,-23,-31,-20,-20,10,27,3,-4
-1,11,-21,16,-47,-25,-8,26,-30,-12,8,18,-3,37,6,14,17,-23,-10,-30,-6,-9,11,-12,-12,-9,-9,38,-16,18
-10,-4,7,-14,-22,-8,-16,19,-18,-5,11,21,-16,-6,0,25,-4,6,19,-30,-1,-29,13,4,-15,-11,-12,15,-14,17
-16,14,1,-12,-7,-15,1,41,-28,-29,10,36,-26,-6,36,15,-36,-4,16,-18,1,-17,14,-1,0,-25,-5,22,-15,12
10,0,-2,10,5,0,-8,-3,-2,8,2,-2,11,6,-2,-5,-2,2,-17,-1,-4,5,-3,1,12,5,-16,6,8,-8
0,-14,4,-4,-1,-4,13,2,-5,1,2,-9,-4,-2,1,1,4,-3,-6,-3,5,-6,-13,-9,6,3,8,-2,2,-13
-10,-7,-12,1,5,18,7,1,-8,11,-4,2,-7,12,15,-2,-5,5,-10,10,-8,-11,-16,-10,5,1,1,3,7,4
-5,2,-18,-4,19,9,8,4,12,3,-4,5,-9,6,10,16,1,-8,-20,12,-1,-5,-5,3,9,13,4,-13,14,-3
14,-1,-16,19,23,4,-9,27,-4,6,-13,15,-8,-6,-6,-11,-11,-15,1,28,-22,-12,-20,1,-6,-9,-28,7,-2,3
18,3,-36,9,15,-10,5,19,-8,-11,-7,6,5,-18,-6,0,-13,-9,-2,-15,-15,2,7,-25,10,-42,-20,-9,1,4
15,-23,-25,10,6,-1,-4,7,7,-7,-12,7,12,1,-5,-6,11,-18,-5,-10,-15,-3,2,-28,-3,-10,-24,-20,10,2
-4,-7,-24,7,-4,-3,19,7,7,-6,-16,8,5,12,11,-7,8,-27,-11,-20,1,-3,-9,-41,11,-20,-10,5,-14,-3
7,-1,-36,12,6,7,2,5,2,1,-14,1,3,12,18,0,3,-23,3,-2,2,1,-5,-19,4,-11,-18,5,13,18
2,-11,-27,19,4,23,10,7,2,2,2,-7,0,-8,16,-11,4,-22,3,-4,15,8,-10,-16,9,-12,-19,-11,18,0
10,-24,-33,11,4,17,4,0,11,12,-9,8,-4,7,9,-1,6,-37,4,4,12,7,-4,1,12,-16,-8,-5,17,4
-1,-16,-13,-4,-15,26,6,-8,-5,13,4,8,-9,3,16,-2,-1,-42,9,11,14,10,14,3,19,1,-7,-4,29,9
4,-1,-12,-2,-4,27,10,16,4,-1,-4,10,-15,6,21,2,13,-52,1,15,17,12,1,8,5,17,-12,15,26,10
3,22,-7,-16,-3,19,-10,19,-2,-18,-15,5,-12,-7,9,-5,-1,-57,11,19,2,4,6,14,-13,37,-17,15,34,13
-11,36,-21,-31,3,-20,7,26,-13,-7,-4,11,12,2,-8,-7,-6,-54,10,9,1,3,-1,11,-24,42,-18,19,21,12
-3,25,-19,-18,29,-19,-2,24,-14,-2,-10,13,9,-25,5,10,-17,-6,11,-2,-2,6,7,23,-30,16,-21,14,0,-16
-1,20,7,1,19,-11,3,17,-9,6,-3,26,4,-26,18,9,-12,-2,-2,5,2,13,4,15,-23,-8,-31,4,-15,-6
15,15,1,-7,20,9,2,1,2,14,-10,16,1,-9,18,-15,-7,0,-9,14,2,0,1,23,-5,-8,-27,-4,-13,-7
7,7,-1,-12,26,-5,0,0,2,0,-1,11,-2,3,-4,-17,-4,-4,-3,6,5,9,5,8,-5,-10,-20,-1,-7,-6
-3,-4,3,-1,29,-2,9,4,7,-7,-7,9,1,-7,-5,-15,-9,-11,1,7,-2,-1,-20,4,0,-10,-12,-14,10,-3
6,-2,-3,-10,10,6,7,-7,16,-18,25,-4,10,-9,-7,-12,7,-16,-3,-1,-12,-11,-8,-9,-18,4,-10,-7,0,15
10,-14,4,-9,-11,-10,5,3,18,-16,18,9,15,-8,-11,-23,2,-5,-10,5,-9,7,-4,-24,-5,-1,-9,1,-15,10
13,-10,11,-9,-29,-9,-5,11,-1,-2,5,-1,7,7,3,-18,3,-19,-12,5,-18,3,-18,-32,-12,4,-10,9,-10,3
27,-11,-6,-7,-17,-15,5,6,3,0,7,-28,-5,10,8,-23,18,-14,-41,15,-12,-10,-20,-32,-20,5,10,16,-4,-6
22,-1,-15,-9,-17,-32,8,3,-1,1,-6,-19,21,28,-1,-33,18,-26,-53,8,-7,-3,-10,-10,-8,-14,3,33,-11,-9
12,-2,-16,13,-15,-18,-12,1,-22,26,0,-23,10,35,-3,-17,30,-21,-51,4,-2,-17,4,9,-3,-3,3,26,-12,2
-12,-8,-8,-17,-40,-15,-14,-2,-15,3,13,3,-15,-21,-3,32,-12,22,-3,-27,-19,-40,-5,15,-11,0,16,-7,-10,17
-10,-4,-11,-24,2,-11,-3,29,-15,-38,6,27,-38,-29,-12,32,-21,33,14,-22,-21,-27,1,10,-4,0,7,-16,-28,12
10,-8,-6,20,3,-3,-4,-7,-11,6,-8,1,2,9,3,7,0,-7,-16,-4,5,9,-4,7,-2,1,-11,0,11,3
-8,8,0,-7,-3,-5,7,-3,6,-7,-8,-2,-4,2,0,9,-2,7,3,-4,0,-1,-3,-6,-3,5,2,3,0,-6
2,16,-16,5,9,8,15,-11,-12,15,4,-7,5,2,10,-8,6,2,-7,9,-2,-3,2,-16,10,10,-1,-7,8,9
13,-18,-4,20,26,11,14,28,-13,-6,-7,12,-19,6,7,19,-22,5,-21,19,-21,-2,-25,-22,19,7,6,-3,20,-15
12,-15,-6,10,16,-10,11,15,-7,-8,8,18,-18,-25,-13,-2,-5,-27,0,-1,-14,-17,-18,2,-7,-19,-26,3,12,0
13,4,0,-4,18,2,23,13,8,-19,-8,8,4,-16,18,-5,-5,-54,-8,-15,-7,1,-19,-16,-6,-19,-34,-21,0,-3
10,-10,-25,18,-11,-1,15,22,-6,-7,-13,7,7,-2,17,1,-2,-41,-18,-6,-14,-1,-4,-33,8,-10,-30,-7,20,-9
9,-17,-17,3,-10,7,11,11,14,12,-3,-12,10,15,20,9,5,-42,-7,-10,4,-1,-2,-26,9,-7,-19,2,12,1
8,-7,-17,4,-5,3,25,8,10,4,-10,1,8,12,29,3,-1,-61,-9,3,22,6,-23,-27,7,-3,-23,-5,10,-4
7,-17,-9,5,-12,9,13,5,5,3,-8,7,5,9,6,-7,16,-55,6,1,21,4,-2,-3,0,3,-5,-8,16,6
5,-14,-3,2,-9,10,10,1,12,7,6,8,3,26,18,-1,20,-54,6,15,8,10,4,0,6,-5,1,4,33,9
7,-6,3,0,-3,23,13,-1,10,9,1,14,-2,22,24,3,17,-46,-16,11,9,11,8,4,8,14,-1,2,19,8
0,12,-3,-15,-1,7,8,4,3,-3,-8,7,-15,11,21,3,17,-47,-12,9,7,8,12,5,3,35,-6,6,19,20
-10,21,-8,-29,3,9,-12,14,-11,-13,-12,7,5,1,8,2,12,-38,16,-6,4,-2,20,19,-8,41,-13,23,5,24
-3,22,-7,-28,10,-24,-17,7,-13,-17,-8,8,19,1,-3,3,3,-7,2,-2,1,2,22,15,-14,20,-13,6,0,20
1,11,-4,-18,13,-10,-15,5,-15,1,0,10,10,5,4,2,-10,24,3,6,5,11,10,26,-24,-3,-15,9,-4,-5
